id,created_time,creator_id,modified_time,modifier_id,is_deleted,job_id,job_name,job_group,func_name,func_args,func_kwargs,run_info,run_except_info,run_status,run_time
308,2024-02-20 16:24:53.310246,0,2024-02-20 16:24:53.310246,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},"爬取直播文件行数:9618,未能获取weishi.txt等文件内容",,1,2024-02-20 16:24:46.222442
309,2024-02-21 16:00:05.704055,0,2024-02-21 16:00:05.704055,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},"爬取直播文件行数:10140,未能获取qita.txt,weishi.txt等文件内容。本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt",,1,2024-02-21 16:00:00.000000
310,2024-02-26 16:00:08.075412,0,2024-02-26 16:00:08.075412,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:10914本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-02-26 16:00:00.000000
311,2024-02-28 16:00:07.589344,0,2024-02-28 16:00:07.589344,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:11081本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-02-28 16:00:00.000000
312,2024-02-29 12:00:08.891500,0,2024-02-29 12:00:08.891500,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:9511本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-02-29 12:00:00.000000
313,2024-02-29 16:00:05.471054,0,2024-02-29 16:00:05.471054,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:9511本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-02-29 16:00:00.000000
314,2024-03-08 12:00:10.298743,0,2024-03-08 12:00:10.298743,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},"  File ""D:\mypython\hipy-server\lib\site-packages\apscheduler\executors\base.py"", line 125, in run_job
    retval = job.func(*job.args, **job.kwargs)
  File ""E:\pywork\hipy\hipy-server\app\tasks\tv_spider.py"", line 18, in main
    files = getGitContents('ssili126/tv', '', '')
  File ""E:\pywork\hipy\hipy-server\app\utils\httpapi.py"", line 98, in getGitContents
    r = request.request()
  File ""E:\pywork\hipy\hipy-server\app\network\request.py"", line 125, in request
    response = httpx.Client(proxies=proxies).request(method=self.method, url=self.url, **self.requests_kwargs)
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 821, in request
    return self.send(request, auth=auth, follow_redirects=follow_redirects)
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 922, in send
    raise exc
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 916, in send
    response.read()
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_models.py"", line 805, in read
    self._content = b"""".join(self.iter_bytes())
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_models.py"", line 823, in iter_bytes
    for raw_bytes in self.iter_raw():
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_models.py"", line 881, in iter_raw
    for raw_stream_bytes in self.stream:
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 124, in __iter__
    for chunk in self._stream:
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_transports\default.py"", line 105, in __iter__
    yield part
  File ""D:\Program Files\Python38\lib\contextlib.py"", line 131, in __exit__
    self.gen.throw(type, value, traceback)
  File ""D:\mypython\hipy-server\lib\site-packages\httpx\_transports\default.py"", line 77, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
",The read operation timed out,0,2024-03-08 12:00:00.000000
315,2024-03-10 12:00:06.000038,0,2024-03-10 12:00:06.000038,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:7824本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-03-10 12:00:00.000000
316,2024-03-17 08:00:08.432901,0,2024-03-17 08:00:08.432901,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},"  File ""F:\python\mypython\hipy-server\lib\site-packages\apscheduler\executors\base.py"", line 125, in run_job
    retval = job.func(*job.args, **job.kwargs)
  File ""F:\pywork\hipy\hipy-server\app\tasks\tv_spider.py"", line 18, in main
    files = getGitContents('ssili126/tv', '', '')
  File ""F:\pywork\hipy\hipy-server\app\utils\httpapi.py"", line 98, in getGitContents
    r = request.request()
  File ""F:\pywork\hipy\hipy-server\app\network\request.py"", line 125, in request
    response = httpx.Client(proxies=proxies).request(method=self.method, url=self.url, **self.requests_kwargs)
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 821, in request
    return self.send(request, auth=auth, follow_redirects=follow_redirects)
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 908, in send
    response = self._send_handling_auth(
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 936, in _send_handling_auth
    response = self._send_handling_redirects(
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 973, in _send_handling_redirects
    response = self._send_single_request(request)
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_client.py"", line 1009, in _send_single_request
    response = transport.handle_request(request)
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_transports\default.py"", line 218, in handle_request
    resp = self._pool.handle_request(req)
  File ""D:\soft\python\388\lib\contextlib.py"", line 131, in __exit__
    self.gen.throw(type, value, traceback)
  File ""F:\python\mypython\hipy-server\lib\site-packages\httpx\_transports\default.py"", line 77, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
",_ssl.c:1108: The handshake operation timed out,0,2024-03-17 08:00:00.000000
317,2024-03-29 08:59:37.834232,0,2024-03-29 08:59:37.834232,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------{
    ""code"":400,
    ""msg"":""传入的url不合法"",
    ""data"":{}
}",,1,2024-03-29 08:59:37.790440
318,2024-03-29 09:01:56.727282,0,2024-03-29 09:01:56.727282,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------{
    ""code"":400,
    ""msg"":""传入的url不合法"",
    ""data"":{}
}",,1,2024-03-29 09:01:56.683371
319,2024-03-29 09:03:08.310698,0,2024-03-29 09:03:08.310698,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------{
    ""code"":400,
    ""msg"":""传入的url不合法"",
    ""data"":{}
}",,1,2024-03-29 09:03:08.274155
320,2024-03-29 09:29:25.627431,0,2024-03-29 09:29:25.627431,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------{
    ""code"":400,
    ""msg"":""传入的url不合法"",
    ""data"":{}
}",,1,2024-03-29 09:29:25.583786
321,2024-03-29 10:55:03.606898,0,2024-03-29 10:55:03.606898,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------{
    ""code"":400,
    ""msg"":""传入的url不合法"",
    ""data"":{}
}",,1,2024-03-29 10:55:03.551282
322,2024-05-06 13:26:28.374056,0,2024-05-06 13:26:28.374056,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://127.0.0.1:5708""",,1,2024-05-06 13:26:28.296143
323,2024-05-06 13:32:42.462805,0,2024-05-06 13:32:42.462805,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://127.0.0.1:5708""",,1,2024-05-06 13:32:42.390670
324,2024-05-06 13:32:50.053644,0,2024-05-06 13:32:50.053644,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 13:32:47.000000
325,2024-05-06 13:34:56.654494,0,2024-05-06 13:34:56.654494,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://hipy.nokia.press:5708/""",,1,2024-05-06 13:34:56.570117
326,2024-05-06 13:35:04.121002,0,2024-05-06 13:35:04.121002,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 13:35:01.000000
327,2024-05-06 13:42:57.316362,0,2024-05-06 13:42:57.316362,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://hipy.nokia.press:5708/""",,1,2024-05-06 13:42:57.233312
328,2024-05-06 13:43:03.936883,0,2024-05-06 13:43:03.936883,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 13:43:02.000000
329,2024-05-06 13:45:07.538741,0,2024-05-06 13:45:07.538741,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://hipy.nokia.press:5708/""",,1,2024-05-06 13:45:07.450870
330,2024-05-06 13:45:14.198573,0,2024-05-06 13:45:14.198573,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 13:45:12.000000
331,2024-05-06 14:25:42.932023,0,2024-05-06 14:25:42.932023,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://127.0.0.1:5708""",,1,2024-05-06 14:25:42.769016
332,2024-05-06 14:25:48.659379,0,2024-05-06 14:25:48.659379,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 14:25:47.000000
333,2024-05-06 14:35:32.035178,0,2024-05-06 14:35:32.035178,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://hipy.nokia.press:5708/""",,1,2024-05-06 14:35:31.960657
334,2024-05-06 14:35:38.765130,0,2024-05-06 14:35:38.765130,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 14:35:37.000000
335,2024-05-06 14:48:54.927806,0,2024-05-06 14:48:54.927806,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-06 14:48:54.848486
336,2024-05-06 14:49:00.809416,0,2024-05-06 14:49:00.809416,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 14:48:59.000000
337,2024-05-06 16:00:02.105659,0,2024-05-06 16:00:02.105659,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 16:00:00.000000
338,2024-05-06 16:45:32.368373,0,2024-05-06 16:45:32.368373,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-06 16:45:32.301323
339,2024-05-06 16:45:39.037157,0,2024-05-06 16:45:39.037157,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 16:45:37.000000
340,2024-05-06 20:00:01.664623,0,2024-05-06 20:00:01.664623,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:209本次未写入本地文件tv.txt[内容行数209不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数209不够300或不含cctv或卫视],,1,2024-05-06 20:00:00.000000
341,2024-05-07 00:00:01.668688,0,2024-05-07 00:00:01.668688,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 00:00:00.000000
342,2024-05-07 03:03:45.435623,0,2024-05-07 03:03:45.435623,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-07 03:03:45.360502
343,2024-05-07 03:03:51.813343,0,2024-05-07 03:03:51.813343,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 03:03:50.000000
344,2024-05-07 04:00:01.682933,0,2024-05-07 04:00:01.682933,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 04:00:00.000000
345,2024-05-07 08:00:01.847156,0,2024-05-07 08:00:01.847156,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 08:00:00.000000
346,2024-05-07 12:00:01.687399,0,2024-05-07 12:00:01.687399,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 12:00:00.000000
347,2024-05-07 16:00:01.634141,0,2024-05-07 16:00:01.634141,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 16:00:00.000000
348,2024-05-07 20:00:01.698406,0,2024-05-07 20:00:01.698406,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:257本次未写入本地文件tv.txt[内容行数257不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数257不够300或不含cctv或卫视],,1,2024-05-07 20:00:00.000000
349,2024-05-08 00:00:01.556439,0,2024-05-08 00:00:01.556439,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 00:00:00.000000
350,2024-05-08 02:12:54.129149,0,2024-05-08 02:12:54.129149,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-08 02:12:54.015270
351,2024-05-08 02:13:00.655662,0,2024-05-08 02:13:00.655662,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 02:12:59.000000
352,2024-05-08 04:00:01.609685,0,2024-05-08 04:00:01.609685,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 04:00:00.000000
353,2024-05-08 08:00:01.811153,0,2024-05-08 08:00:01.811153,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 08:00:00.000000
358,2024-05-09 04:00:01.823247,0,2024-05-09 04:00:01.823247,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 04:00:00.000000
354,2024-05-08 12:00:02.074475,0,2024-05-08 12:00:02.074475,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 12:00:00.000000
355,2024-05-08 16:00:01.970293,0,2024-05-08 16:00:01.970293,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 16:00:00.000000
356,2024-05-08 20:00:01.754998,0,2024-05-08 20:00:01.754998,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:268本次未写入本地文件tv.txt[内容行数268不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数268不够300或不含cctv或卫视],,1,2024-05-08 20:00:00.000000
357,2024-05-09 00:00:01.600300,0,2024-05-09 00:00:01.600300,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 00:00:00.000000
359,2024-05-09 08:00:01.620640,0,2024-05-09 08:00:01.620640,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 08:00:00.000000
360,2024-05-09 12:00:01.670491,0,2024-05-09 12:00:01.670491,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 12:00:00.000000
361,2024-05-09 16:00:01.656248,0,2024-05-09 16:00:01.656248,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 16:00:00.000000
362,2024-05-09 20:00:01.660362,0,2024-05-09 20:00:01.660362,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:296本次未写入本地文件tv.txt[内容行数296不够3000或不含cctv或卫视] 本次未写入本地文件mytv.txt[内容行数296不够300或不含cctv或卫视],,1,2024-05-09 20:00:00.000000
363,2024-05-10 00:00:01.568299,0,2024-05-10 00:00:01.568299,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 00:00:00.000000
364,2024-05-10 04:00:01.652516,0,2024-05-10 04:00:01.652516,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 04:00:00.000000
365,2024-05-10 08:00:01.725595,0,2024-05-10 08:00:01.725595,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 08:00:00.000000
366,2024-05-10 08:47:04.306063,0,2024-05-10 08:47:04.306063,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-10 08:47:04.223001
367,2024-05-10 08:47:10.622079,0,2024-05-10 08:47:10.622079,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 08:47:09.000000
368,2024-05-10 09:17:07.703257,0,2024-05-10 09:17:07.703257,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-10 09:17:07.632159
369,2024-05-10 09:17:13.723467,0,2024-05-10 09:17:13.723467,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 09:17:12.000000
370,2024-05-10 12:00:01.609088,0,2024-05-10 12:00:01.609088,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 12:00:00.000000
371,2024-05-10 16:00:03.262780,0,2024-05-10 16:00:03.262780,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 16:00:00.000000
372,2024-05-10 18:00:56.435835,0,2024-05-10 18:00:56.435835,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-10 18:00:56.373450
373,2024-05-10 18:01:02.774328,0,2024-05-10 18:01:02.774328,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 18:01:01.000000
374,2024-05-10 20:00:02.048594,0,2024-05-10 20:00:02.048594,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:342本次未写入本地文件tv.txt[内容行数342不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-10 20:00:00.000000
375,2024-05-11 00:00:01.671922,0,2024-05-11 00:00:01.671922,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:328本次未写入本地文件tv.txt[内容行数328不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-11 00:00:00.000000
376,2024-05-11 03:15:12.999003,0,2024-05-11 03:15:12.999003,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-11 03:15:12.914119
377,2024-05-11 03:15:18.751841,0,2024-05-11 03:15:18.751841,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:328本次未写入本地文件tv.txt[内容行数328不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-11 03:15:17.000000
378,2024-05-11 04:00:01.691030,0,2024-05-11 04:00:01.691030,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:328本次未写入本地文件tv.txt[内容行数328不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-11 04:00:00.000000
380,2024-05-11 12:00:01.787832,0,2024-05-11 12:00:01.787832,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:328本次未写入本地文件tv.txt[内容行数328不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-11 12:00:00.000000
379,2024-05-11 08:00:00.443787,0,2024-05-11 08:00:00.443787,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},"  File ""/usr/local/lib/python3.8/site-packages/apscheduler/executors/base.py"", line 125, in run_job
    retval = job.func(*job.args, **job.kwargs)
  File ""/hipy/tasks/tv_spider.py"", line 19, in main
    txt_files = [file for file in files if str(file['name']).endswith('.txt') and file['type'] == 'file']
  File ""/hipy/tasks/tv_spider.py"", line 19, in <listcomp>
    txt_files = [file for file in files if str(file['name']).endswith('.txt') and file['type'] == 'file']
",string indices must be integers,0,2024-05-11 08:00:00.000000
381,2024-05-11 14:21:53.402448,0,2024-05-11 14:21:53.402448,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-11 14:21:53.309827
382,2024-05-11 14:22:00.440313,0,2024-05-11 14:22:00.440313,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:328本次未写入本地文件tv.txt[内容行数328不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-11 14:21:58.000000
383,2024-05-11 15:34:09.606707,0,2024-05-11 15:34:09.606707,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-11 15:34:09.538705
